"","firm","longitude","latitude","collected"
"10264","starbucks",-90.330178,34.84516,2008
"10265","starbucks",-90.334362,38.643098,2008
"10266","starbucks",-90.335579,38.777429,2008
"10267","starbucks",-90.337213,38.65905,2008
"10268","starbucks",-90.337915,38.650475,2008
"10269","starbucks",-90.338708,38.591402,2008
"10270","starbucks",-90.343228,38.62812,2008
"10271","starbucks",-90.348125,38.61956,2008
"10272","starbucks",-90.348668,38.63741,2008
"10273","starbucks",-90.352568,38.785693,2008
"10274","starbucks",-90.367445,38.60864,2008
"10275","starbucks",-90.367486,38.673429,2008
"10276","starbucks",-90.369559,38.742558,2008
"10277","starbucks",-90.369559,38.742558,2008
"10278","starbucks",-90.369559,38.742558,2008
"10279","starbucks",-90.369559,38.742558,2008
"10280","starbucks",-90.369559,38.742558,2008
"10281","starbucks",-90.369559,38.742558,2008
"10282","starbucks",-90.373571,38.511072,2008
"10283","starbucks",-90.381549,38.557186,2008
"10284","starbucks",-90.390722,38.637689,2008
"10285","starbucks",-90.405649,38.632596,2008
"10286","starbucks",-90.406255,38.787461,2008
"10287","starbucks",-90.40712,38.57726,2008
"10288","starbucks",-90.434939,38.670851,2008
"10289","starbucks",-90.442648,38.508037,2008
"10290","starbucks",-90.447055,38.598181,2008
"10291","starbucks",-90.44748,38.70125,2008
"10292","starbucks",-90.45711,30.4827,2008
"10293","starbucks",-90.461914,38.842887,2008
"10294","starbucks",-90.46831,30.5119,2008
"10295","starbucks",-90.474511,38.568185,2008
"10296","starbucks",-90.47605,41.4716,2008
"10297","starbucks",-90.483756,41.552352,2008
"10298","starbucks",-90.48445,38.628273,2008
"10299","starbucks",-90.490727,38.774225,2008
"10300","starbucks",-90.496497,38.536631,2008
"10301","starbucks",-90.497448,38.593347,2008
"10302","starbucks",-90.520136,41.539296,2008
"10303","starbucks",-90.524423,41.470395,2008
"10304","starbucks",-90.528578,41.573894,2008
"10305","starbucks",-90.53024,41.574866,2008
"10306","starbucks",-90.541703,38.592914,2008
"10307","starbucks",-90.558898,41.556988,2008
"10308","starbucks",-90.5609,38.6018,2008
"10309","starbucks",-90.566118,38.643652,2008
"10310","starbucks",-90.596342,38.668432,2008
"10311","starbucks",-90.6225,38.5746,2008
"10312","starbucks",-90.625893,38.788475,2008
"10313","starbucks",-90.6364,38.755436,2008
"10314","starbucks",-90.664866,42.488647,2008
"10315","starbucks",-90.668851,35.821167,2008
"10316","starbucks",-90.694488,38.785737,2008
"10317","starbucks",-90.702846,38.71674,2008
"10318","starbucks",-90.748508,38.765997,2008
"10319","starbucks",-90.755397,29.612398,2008
"10320","starbucks",-90.75671,42.5118,2008
"10321","starbucks",-90.7815,38.7779,2008
"10322","starbucks",-90.815062,29.81068,2008
"10323","starbucks",-90.875705,38.814067,2008
"10324","starbucks",-90.875707,38.814071,2008
"10325","starbucks",-90.9194,30.2373,2008
"10326","starbucks",-90.95625,30.526575,2008
"10327","starbucks",-90.956576,30.454295,2008
"10328","starbucks",-90.97,38.5251,2008
"10329","starbucks",-91.024236,30.441239,2008
"10330","starbucks",-91.024745,30.350806,2008
"10331","starbucks",-91.056493,30.490745,2008
"10332","starbucks",-91.063071,30.387028,2008
"10333","starbucks",-91.097653,30.379398,2008
"10334","starbucks",-91.124517,30.424606,2008
"10335","starbucks",-91.133439,30.435485,2008
"10336","starbucks",-91.169983,40.822393,2008
"10337","starbucks",-91.17112,43.8828,2008
"10338","starbucks",-91.3654,39.9355,2008
"10339","starbucks",-91.458839,44.861131,2008
"10340","starbucks",-91.466249,44.798508,2008
"10341","starbucks",-91.5343,41.6582,2008
"10342","starbucks",-91.53688,44.810024,2008
"10343","starbucks",-91.57301,42.03607,2008
"10344","starbucks",-91.5901,41.6794,2008
"10345","starbucks",-91.622188,44.032835,2008
"10346","starbucks",-91.623017,42.024928,2008
"10347","starbucks",-91.652166,42.035233,2008
"10348","starbucks",-91.683073,42.034762,2008
"10349","starbucks",-91.701169,42.032355,2008
"10350","starbucks",-91.716111,41.944648,2008
"10351","starbucks",-91.717534,41.957262,2008
"10352","starbucks",-91.818001,29.984237,2008
"10353","starbucks",-91.948,30.1548,2008
"10354","starbucks",-91.991207,30.26355,2008
"10355","starbucks",-92.013925,30.188524,2008
"10356","starbucks",-92.057607,30.164134,2008
"10357","starbucks",-92.057646,30.16411,2008
"10358","starbucks",-92.075054,30.187025,2008
"10359","starbucks",-92.07568,32.527912,2008
"10360","starbucks",-92.077272,30.175154,2008
"10361","starbucks",-92.10235,46.783767,2008
"10362","starbucks",-92.108753,34.88588,2008
"10363","starbucks",-92.114174,37.761913,2008
"10364","starbucks",-92.11557,32.530013,2008
"10365","starbucks",-92.155522,46.805208,2008
"10366","starbucks",-92.215854,38.580753,2008
"10367","starbucks",-92.218666,34.728046,2008
"10368","starbucks",-92.222759,37.805881,2008
"10369","starbucks",-92.22507,34.7181,2008
"10370","starbucks",-92.2551,34.79935,2008
"10371","starbucks",-92.256171,38.586187,2008
"10372","starbucks",-92.276455,34.740047,2008
"10373","starbucks",-92.2896,38.9563,2008
"10374","starbucks",-92.325167,38.945282,2008
"10375","starbucks",-92.325553,42.464484,2008
"10376","starbucks",-92.32726,42.460021,2008
"10377","starbucks",-92.327584,38.948452,2008
"10378","starbucks",-92.337897,34.770237,2008
"10379","starbucks",-92.341041,34.753037,2008
"10380","starbucks",-92.357064,34.771016,2008
"10381","starbucks",-92.379224,34.759033,2008
"10382","starbucks",-92.380816,38.954735,2008
"10383","starbucks",-92.383411,38.954909,2008
"10384","starbucks",-92.383564,34.746727,2008
"10385","starbucks",-92.401218,34.746451,2008
"10386","starbucks",-92.4013,34.8583,2008
"10387","starbucks",-92.401634,35.145866,2008
"10388","starbucks",-92.411325,34.797834,2008
"10389","starbucks",-92.41445,35.086279,2008
"10390","starbucks",-92.414892,34.755681,2008
"10391","starbucks",-92.418564,35.091108,2008
"10392","starbucks",-92.4256,43.9842,2008
"10393","starbucks",-92.454202,35.079248,2008
"10394","starbucks",-92.462899,44.022053,2008
"10395","starbucks",-92.4636,42.4737,2008
"10396","starbucks",-92.464858,31.276853,2008
"10397","starbucks",-92.46586,44.023309,2008
"10398","starbucks",-92.46828,42.508834,2008
"10399","starbucks",-92.473998,31.283142,2008
"10400","starbucks",-92.501526,44.063263,2008
"10401","starbucks",-92.525804,34.608254,2008
"10402","starbucks",-92.530418,34.604314,2008
"10403","starbucks",-92.548134,47.512137,2008
"10404","starbucks",-92.600516,38.161531,2008
"10405","starbucks",-92.600947,38.161211,2008
"10406","starbucks",-92.612414,38.171154,2008
"10407","starbucks",-92.653054,32.538401,2008
"10408","starbucks",-92.66906,37.684582,2008
"10409","starbucks",-92.716095,32.5259,2008
"10410","starbucks",-92.720443,44.959641,2008
"10411","starbucks",-92.838843,49.781515,2008
"10412","starbucks",-92.839782,45.036604,2008
"10413","starbucks",-92.844725,45.032622,2008
"10414","starbucks",-92.845396,45.034753,2008
"10415","starbucks",-92.93264,44.918213,2008
"10416","starbucks",-92.936586,44.937675,2008
"10417","starbucks",-92.957117,44.833105,2008
"10418","starbucks",-92.962226,44.924768,2008
"10419","starbucks",-92.9763,44.9941,2008
"10420","starbucks",-93.009948,45.283434,2008
"10421","starbucks",-93.017219,45.074606,2008
"10422","starbucks",-93.034089,41.697578,2008
"10423","starbucks",-93.061815,34.458657,2008
"10424","starbucks",-93.08041,44.902233,2008
"10425","starbucks",-93.080569,44.893208,2008
"10426","starbucks",-93.094323,44.947427,2008
"10427","starbucks",-93.095715,44.945668,2008
"10428","starbucks",-93.107711,35.282535,2008
"10429","starbucks",-93.112045,45.183453,2008
"10430","starbucks",-93.126837,44.733327,2008
"10431","starbucks",-93.135951,44.940272,2008
"10432","starbucks",-93.14483,44.939978,2008
"10433","starbucks",-93.145041,45.056467,2008
"10434","starbucks",-93.155544,44.954723,2008
"10435","starbucks",-93.164095,45.0076,2008
"10436","starbucks",-93.166745,44.832553,2008
"10437","starbucks",-93.167012,44.946544,2008
"10438","starbucks",-93.176814,44.727638,2008
"10439","starbucks",-93.17713,45.010727,2008
"10440","starbucks",-93.177604,45.011775,2008
"10441","starbucks",-93.184289,44.80445,2008
"10442","starbucks",-93.188175,44.917514,2008
"10443","starbucks",-93.196144,44.878768,2008
"10444","starbucks",-93.196144,44.87877,2008
"10445","starbucks",-93.210464,44.88389,2008
"10446","starbucks",-93.21087,44.88339,2008
"10447","starbucks",-93.21087,44.88339,2008
"10448","starbucks",-93.211416,44.790087,2008
"10449","starbucks",-93.215744,36.644106,2008
"10450","starbucks",-93.217575,44.731702,2008
"10451","starbucks",-93.217916,30.184245,2008
"10452","starbucks",-93.223209,37.062512,2008
"10453","starbucks",-93.227897,45.004301,2008
"10454","starbucks",-93.229274,37.15806,2008
"10455","starbucks",-93.232314,45.168082,2008
"10456","starbucks",-93.233476,44.973634,2008
"10457","starbucks",-93.234703,44.948452,2008
"10458","starbucks",-93.2381,37.181463,2008
"10459","starbucks",-93.240264,44.084372,2008
"10460","starbucks",-93.24029,44.854263,2008
"10461","starbucks",-93.24351,44.854855,2008
"10462","starbucks",-93.245194,44.970199,2008
"10463","starbucks",-93.248131,44.88364,2008
"10464","starbucks",-93.24924,30.195496,2008
"10465","starbucks",-93.251776,44.989419,2008
"10466","starbucks",-93.2518,36.65,2008
"10467","starbucks",-93.252315,44.989654,2008
"10468","starbucks",-93.252872,36.642363,2008
"10469","starbucks",-93.259132,37.226249,2008
"10470","starbucks",-93.262471,37.202654,2008
"10471","starbucks",-93.262766,37.16254,2008
"10472","starbucks",-93.2629,37.151897,2008
"10473","starbucks",-93.26369,38.707986,2008
"10474","starbucks",-93.264869,44.738668,2008
"10475","starbucks",-93.267078,45.1265,2008
"10476","starbucks",-93.2709,44.9757,2008
"10477","starbucks",-93.272328,44.975629,2008
"10478","starbucks",-93.27233,44.97677,2008
"10479","starbucks",-93.27322,44.974677,2008
"10480","starbucks",-93.273947,44.978718,2008
"10481","starbucks",-93.275947,44.987006,2008
"10482","starbucks",-93.276047,45.149698,2008
"10483","starbucks",-93.27697,44.973558,2008
"10484","starbucks",-93.277065,37.136051,2008
"10485","starbucks",-93.277842,44.962672,2008
"10486","starbucks",-93.27802,44.681069,2008
"10487","starbucks",-93.279333,44.713592,2008
"10488","starbucks",-93.288202,44.905771,2008
"10489","starbucks",-93.288478,44.865321,2008
"10490","starbucks",-93.289284,44.826372,2008
"10491","starbucks",-93.289676,45.051107,2008
"10492","starbucks",-93.289704,45.004771,2008
"10493","starbucks",-93.29252,44.684616,2008
"10494","starbucks",-93.292849,44.960789,2008
"10495","starbucks",-93.295156,37.17941,2008
"10496","starbucks",-93.295899,37.147822,2008
"10497","starbucks",-93.296265,37.182543,2008
"10498","starbucks",-93.302051,37.038245,2008
"10499","starbucks",-93.3045,44.8601,2008
"10500","starbucks",-93.313804,44.861423,2008
"10501","starbucks",-93.315674,37.196104,2008
"10502","starbucks",-93.316254,45.219445,2008
"10503","starbucks",-93.320981,37.139367,2008
"10504","starbucks",-93.3232,44.8782,2008
"10505","starbucks",-93.3233,44.8753,2008
"10506","starbucks",-93.323648,45.055251,2008
"10507","starbucks",-93.3305,44.912,2008
"10508","starbucks",-93.332714,44.948373,2008
"10509","starbucks",-93.335,44.9439,2008
"10510","starbucks",-93.353088,44.911761,2008
"10511","starbucks",-93.3587,44.7563,2008
"10512","starbucks",-93.36501,45.053596,2008
"10513","starbucks",-93.376767,45.09101,2008
"10514","starbucks",-93.378845,44.983303,2008
"10515","starbucks",-93.37942,44.750862,2008
"10516","starbucks",-93.391125,45.172258,2008
"10517","starbucks",-93.392084,48.610028,2008
"10518","starbucks",-93.400759,44.836834,2008
"10519","starbucks",-93.419426,44.933167,2008
"10520","starbucks",-93.420557,44.932951,2008
"10521","starbucks",-93.429014,44.851163,2008
"10522","starbucks",-93.443581,44.865296,2008
"10523","starbucks",-93.447,45.1176,2008
"10524","starbucks",-93.447147,44.970647,2008
"10525","starbucks",-93.448083,45.00909,2008
"10526","starbucks",-93.449055,45.032183,2008
"10527","starbucks",-93.4502,45.1029,2008
"10528","starbucks",-93.463833,37.125919,2008
"10529","starbucks",-93.492147,45.004676,2008
"10530","starbucks",-93.50326,44.915944,2008
"10531","starbucks",-93.504566,41.641932,2008
"10532","starbucks",-93.50938,44.968674,2008
"10533","starbucks",-93.528792,47.209929,2008
"10534","starbucks",-93.531373,44.857595,2008
"10535","starbucks",-93.5328,45.0448,2008
"10536","starbucks",-93.555559,45.199522,2008
"10537","starbucks",-93.560688,32.500625,2008
"10538","starbucks",-93.5784,45.2759,2008
"10539","starbucks",-93.578907,41.709445,2008
"10540","starbucks",-93.580652,41.711936,2008
"10541","starbucks",-93.60045,41.735025,2008
"10542","starbucks",-93.601616,44.828469,2008
"10543","starbucks",-93.614399,42.022958,2008
"10544","starbucks",-93.619157,42.022841,2008
"10545","starbucks",-93.623192,41.599398,2008
"10546","starbucks",-93.627657,41.653922,2008
"10547","starbucks",-93.630032,41.585771,2008
"10548","starbucks",-93.644938,41.543994,2008
"10549","starbucks",-93.659603,41.602742,2008
"10550","starbucks",-93.69787,41.629567,2008
"10551","starbucks",-93.698587,32.524879,2008
"10552","starbucks",-93.6995,41.629635,2008
"10553","starbucks",-93.699696,42.022786,2008
"10554","starbucks",-93.7028,32.5515,2008
"10555","starbucks",-93.71457,32.559635,2008
"10556","starbucks",-93.718084,36.968068,2008
"10557","starbucks",-93.718215,32.443078,2008
"10558","starbucks",-93.71856,41.596588,2008
"10559","starbucks",-93.719121,32.43992,2008
"10560","starbucks",-93.730107,41.571106,2008
"10561","starbucks",-93.736528,41.65546,2008
"10562","starbucks",-93.743011,41.599843,2008
"10563","starbucks",-93.745992,32.458295,2008
"10564","starbucks",-93.760698,32.3982,2008
"10565","starbucks",-93.767914,41.647182,2008
"10566","starbucks",-93.770982,41.614153,2008
"10567","starbucks",-93.7738,44.8498,2008
"10568","starbucks",-93.780304,41.559437,2008
"10569","starbucks",-93.795584,41.561815,2008
"10570","starbucks",-93.79849,45.2981,2008
"10571","starbucks",-93.805196,41.568357,2008
"10572","starbucks",-93.80886,41.59864,2008
"10573","starbucks",-93.860245,45.168514,2008
"10574","starbucks",-93.947698,44.170405,2008
"10575","starbucks",-93.988862,29.945653,2008
"10576","starbucks",-93.993219,29.947922,2008
"10577","starbucks",-94.087908,33.45751,2008
"10578","starbucks",-94.144869,45.566697,2008
"10579","starbucks",-94.145671,36.12016,2008
"10580","starbucks",-94.153096,30.126195,2008
"10581","starbucks",-94.157017,42.506273,2008
"10582","starbucks",-94.1589,36.2834,2008
"10583","starbucks",-94.169147,30.116104,2008
"10584","starbucks",-94.170014,30.116924,2008
"10585","starbucks",-94.174731,36.064463,2008
"10586","starbucks",-94.176704,36.3025,2008
"10587","starbucks",-94.1804,36.3345,2008
"10588","starbucks",-94.1999,36.3357,2008
"10589","starbucks",-94.2121,36.3565,2008
"10590","starbucks",-94.215494,45.549693,2008
"10591","starbucks",-94.245,46.37034,2008
"10592","starbucks",-94.24956,39.025173,2008
"10593","starbucks",-94.271805,39.02404,2008
"10594","starbucks",-94.352406,39.047835,2008
"10595","starbucks",-94.357901,38.930919,2008
"10596","starbucks",-94.361956,38.916963,2008
"10597","starbucks",-94.363093,35.358753,2008
"10598","starbucks",-94.379363,38.933063,2008
"10599","starbucks",-94.389273,35.33835,2008
"10600","starbucks",-94.402237,38.928396,2008
"10601","starbucks",-94.408936,38.926272,2008
"10602","starbucks",-94.409032,38.926278,2008
"10603","starbucks",-94.415436,39.03816,2008
"10604","starbucks",-94.435029,39.079964,2008
"10605","starbucks",-94.438157,39.045289,2008
"10606","starbucks",-94.449956,39.245098,2008
"10607","starbucks",-94.46388,39.247207,2008
"10608","starbucks",-94.471671,39.052429,2008
"10609","starbucks",-94.473786,37.084208,2008
"10610","starbucks",-94.476794,37.093712,2008
"10611","starbucks",-94.47844,37.054673,2008
"10612","starbucks",-94.488686,49.763231,2008
"10613","starbucks",-94.516068,38.813028,2008
"10614","starbucks",-94.531683,37.071482,2008
"10615","starbucks",-94.531952,38.877886,2008
"10616","starbucks",-94.548469,39.210023,2008
"10617","starbucks",-94.572366,39.213097,2008
"10618","starbucks",-94.583165,39.100844,2008
"10619","starbucks",-94.584313,39.195361,2008
"10620","starbucks",-94.585617,39.098672,2008
"10621","starbucks",-94.586379,39.051804,2008
"10622","starbucks",-94.590505,39.041478,2008
"10623","starbucks",-94.604974,39.057233,2008
"10624","starbucks",-94.606619,38.967384,2008
"10625","starbucks",-94.607953,38.890451,2008
"10626","starbucks",-94.608,38.908865,2008
"10627","starbucks",-94.629718,39.001932,2008
"10628","starbucks",-94.6318,38.8646,2008
"10629","starbucks",-94.637829,38.914987,2008
"10630","starbucks",-94.644774,39.20929,2008
"10631","starbucks",-94.651157,39.247021,2008
"10632","starbucks",-94.652494,31.621351,2008
"10633","starbucks",-94.652495,31.62192,2008
"10634","starbucks",-94.660264,39.259968,2008
"10635","starbucks",-94.660736,38.912831,2008
"10636","starbucks",-94.667499,38.969388,2008
"10637","starbucks",-94.667835,38.931083,2008
"10638","starbucks",-94.669312,38.854705,2008
"10639","starbucks",-94.672498,38.908645,2008
"10640","starbucks",-94.68629,38.902414,2008
"10641","starbucks",-94.686552,39.023499,2008
"10642","starbucks",-94.701061,38.927351,2008
"10643","starbucks",-94.702788,38.912945,2008
"10644","starbucks",-94.704926,37.435806,2008
"10645","starbucks",-94.717319,39.303041,2008
"10646","starbucks",-94.717319,39.303041,2008
"10647","starbucks",-94.717319,39.303041,2008
"10648","starbucks",-94.720547,38.951257,2008
"10649","starbucks",-94.723157,32.534917,2008
"10650","starbucks",-94.72358,38.992832,2008
"10651","starbucks",-94.723609,32.53492,2008
"10652","starbucks",-94.72407,38.927539,2008
"10653","starbucks",-94.72741,31.300617,2008
"10654","starbucks",-94.738999,38.971083,2008
"10655","starbucks",-94.754502,38.912695,2008
